y,x1,x2,x3,x4,x5,x6,x8,x9,x10,x11,x12,x13,x7_Q2,x7_Q3,x7_Q4
Antrophic,-2.152843020660517,0.9526364360748582,0.653314510951994,-2.112037612515197,-1.67822948018087,1.1460698849890385,0.26106812644453203,0.05366044468061799,-1.2232004730899222,0.9218320840911608,True,-1.9807071859700198,False,False,False
Antrophic,-0.6463868420643324,1.5012615054645124,-0.2922754383815139,-1.6035013491037713,-0.7707295299725945,-0.1811049605939313,0.5546564654040789,-0.2476768495207007,-1.6232288352637059,-1.0121190065719052,True,-0.7597390159238878,False,False,True
Mistral,-0.7715914026148527,-0.8979168307082456,0.2885402515318012,1.2795605204487515,-0.9435727389676488,0.6719738268409257,2.600546505019088,1.4660108755866392,-1.0275941700153717,-1.075644980363621,True,-0.6927888936440433,False,False,True
OpenAI,-1.194093523098996,-0.8189202056592666,1.2850300280822315,-0.5315057021077877,-1.308099445682127,0.6923829619311551,-1.2357048832031965,0.49482629612439544,0.2818737513749485,-0.9962845779372761,True,-0.7888878237455084,False,False,False
Antrophic,-0.7006188536288462,-0.006459300256573642,1.8009428799877067,0.18430360866200635,-0.9003612428570308,0.9753086528660602,1.348935943534409,-0.981290949108316,0.13148577776771522,0.8489949363662536,True,-0.1209371043097684,False,False,True
Antrophic,0.42850947625206776,-0.2609373944199212,-0.2981106075006592,0.35451935364947745,0.5413015880561087,-1.0138638858463618,-0.04637192016946773,-0.3370909278912906,1.1324476920442708,2.6600882855403936,True,0.3441104983094087,False,True,False
Mistral,-0.822743086024696,-0.6402592742839541,0.4971254148426835,1.8471762643252867,-1.0069968676149788,-0.06886777626046342,1.3207265470351903,0.4978112049150336,0.6760837233589415,-0.8837915857600915,True,-0.675140666208327,False,False,True
Antrophic,-1.2449362411582625,-0.5150086434025105,0.6862586028765904,0.8425843786876941,-1.3757107200102872,0.48321285639093126,-0.06312371775347761,-0.09636197401996406,-0.2789252583532508,1.1906495403505089,True,-1.0421164184801845,False,False,False
Antrophic,-0.45117042733336565,-1.3385949519597786,-0.79206734336994,-2.0971194839475293,-0.5358706203741243,-1.1831859666068205,0.8468250444562625,-0.884885620710134,0.3879101260487864,1.9866343157733084,True,-0.7270838179594672,False,False,True
OpenAI,-2.0140426010929806,-0.3557998619592953,-0.3192334688383969,0.47061252978362356,-1.6573175138608045,-0.1356501032013074,-0.4348987756774191,0.6624111875053682,-1.1909033399773181,1.0055511235045906,True,-2.1759054889309373,False,False,False
OpenAI,-0.9901893601470229,-1.5945128446291523,1.0911183498947106,1.4737977432343503,-1.188910689078084,1.8241482418425896,-0.20076731177663973,-0.01891712787983766,0.3072438900959071,0.031574574630060505,True,-0.6469736970931712,False,False,True
Mistral,1.437948722174518,0.4665235700530087,-0.8850482895697003,-0.48588526310199903,1.4648964895026013,-0.8451675793020946,-0.9768313669037816,-0.6954999496502176,0.34526851773529654,-1.2915818042563754,True,1.1964062582917478,True,False,False
OpenAI,0.03239789900025729,-1.0675511690838015,-0.21505622328692242,1.084728655387093,0.018101522720245088,0.028855403605770946,-0.2321321351461605,-0.36918090859986574,0.6260671246268049,-0.11956335085957365,True,-0.0360280375866709,False,True,False
Antrophic,-1.1016856464039222,1.285192361879815,1.8011975232961144,-0.20407332624444605,-1.2620964213709225,-0.6153501137459334,-1.3458019745410508,0.8615631722688889,-0.10324881687931499,-0.013477358690096537,True,-0.5235503755060815,False,False,False
OpenAI,2.2768432402443235,-0.68613676213816,0.09048685942916164,-0.4939570795941832,1.7002939543323619,-0.501367789069611,0.6077154104021999,0.4553797685213628,-0.3908665257871728,-0.8500796645703792,True,2.355361543291483,False,False,False
OpenAI,0.49877034659094144,-0.42298725734009585,-0.13474220778565726,0.50340509532247,0.6611162003777822,0.9067384639807697,0.33642080298146343,0.5518417679536196,-1.5152353678672548,-0.017376164546744392,True,0.46845677918665624,False,True,False
OpenAI,0.9213645667830168,-0.1387239561799296,-0.6146112099537052,-1.1779679461921932,1.1236209814544245,-0.07337332132797555,0.763286613785988,-2.6057874776199217,0.6541503625782633,-0.5493877788092649,True,0.7499376412535547,False,True,False
Antrophic,2.0787676846935508,1.3696314782881895,0.5147253205743468,-2.1646981572925257,1.6682581917709458,-2.2178471154729715,-0.6122762693135624,-0.33829872388304794,-0.8460032551262807,1.1287157333524591,True,2.2818441545231263,False,False,False
OpenAI,-0.7205828438128675,1.913954658576099,-1.0179123243036652,-0.922809376993723,-0.8676044438877403,1.8990290431645842,-1.2656147986287796,0.1727291671470515,-0.5861646151577912,-1.8731915414960418,True,-1.082780414153241,False,False,True
Mistral,0.25721698347101346,0.9810799677363197,-2.282900833344189,1.0138646219203562,0.32534548334397084,0.8574018896725287,-0.38468646012120844,-1.5246861910107365,-0.783633939039448,-0.4791297572133412,True,-0.48800850072661023,False,True,False
OpenAI,-0.47952200477854806,-1.4246825486566992,0.7379990747704649,0.8880090910972063,-0.628557886982927,0.0197847679114979,1.9413377964631284,-0.9106920380938247,-0.5698359388492987,1.2117232009760466,True,-0.24592929562483695,False,False,True
OpenAI,-0.5941723318463276,1.0918273609268228,0.16608033387871127,-0.06169886681604767,-0.7170660583542541,0.7844037015253799,-2.278485988584465,2.120532391293428,-2.2928946842816518,-1.0599477129166113,True,-0.5523147088814464,False,False,True
Antrophic,0.7527083685005888,0.9446565441650286,-0.6960549216257644,-1.3257553461089588,0.9244159917760693,0.11416392649460737,-0.2593797654815103,-0.4954502713568233,-0.8371965795896398,1.3440096069295249,True,0.5504204478977881,False,True,False
OpenAI,0.24655565334395815,-0.3183344843556556,0.18928971051232343,1.2293291999895404,0.3114122974056321,-1.8012501761900084,2.211287767009442,-1.457938296930877,-0.755584869657373,-0.5115979106015631,True,0.31411353091614025,False,True,False
OpenAI,-1.8546174980243244,1.1393411758197944,-0.24961996132018424,0.10368121339180522,-1.6231614665027372,1.3723785561279327,-1.6659711693725803,-1.0743740549575043,0.001415311174576908,-0.3445378186691602,True,-1.9876944525550486,False,False,False
OpenAI,-0.4869024565173731,-0.9006298228110413,-1.160633698608007,-0.37598644664946307,-0.6041662581262817,-0.12238459790845019,-0.11355639594752392,0.9608773428659233,-0.24485190790991643,-0.09033290386741875,True,-0.889050154552194,False,False,True
Mistral,-0.7289058015505682,-1.0040528186255497,0.41268358684070916,0.713840557995043,-0.9143003858865799,1.3419133361418807,0.3442104613729331,0.7377135738192362,1.7255064524810053,0.8321355493421129,True,-0.6076310220113038,False,False,True
OpenAI,0.45909530590538083,0.998640573165227,-0.3327802586036784,0.05637711978864468,0.6109617514162471,-0.4709700386094751,-0.8442686145095639,1.8522739920883973,-0.6585948279788976,-2.3517742240805726,True,0.36440947395856566,False,True,False
OpenAI,-0.8124107582569003,-1.0318242671564464,-1.0168220816856424,1.5641857009818976,-1.012572660044393,0.2697930232827833,-0.5575425543146159,1.027385385706628,0.28758862901501836,-1.118102763844964,True,-1.1775235445888825,False,False,True
OpenAI,0.5296536036715493,-1.5296058488434354,-0.5604157777160436,1.6052911243709909,0.6701717893005444,0.5595428508387025,-0.6557991736192298,-1.31200773620043,-1.1748349152584974,-0.024733993363375128,True,0.3639545860737865,False,True,False
Antrophic,0.2986411382825354,-0.4040486326230252,-0.1565709946230996,-2.094822972345269,0.44307826031000247,-0.7601061911485916,-0.17749613587714358,-0.6621718742263885,-1.3106676308502345,0.9987104547649317,True,0.2563210020404119,False,True,False
Antrophic,-1.1525150795881383,-2.051312727013572,1.3865710520601726,-1.1070070564298318,-1.2976441752621628,0.3059476870132343,-0.13575531259401258,-0.4204076815673459,-0.839806585134444,-0.5909675179311049,True,-0.7128175098245778,False,False,False
Antrophic,0.7578369445674216,1.273882136855034,1.0380922092015763,1.1876127338073932,0.9014302031240217,-1.0934803157130022,-0.4016333637344569,-0.055950658764257574,0.34057882686477636,2.6852385119497373,True,1.100546254665544,False,True,False
OpenAI,-0.6617639575328469,0.33556381581819167,0.39516891959730976,-0.28923495150318607,-0.8104549243923176,0.9504554589374672,0.1839958981285004,-0.12867223691100363,-0.5233559767500847,0.37813638654230536,True,-0.5449492243517846,False,False,True
OpenAI,-3.0170976732092103,-0.7674891318695892,1.142667864624988,0.09034068332421673,-1.7312067988774167,2.163831979937728,0.08700008099990053,0.08768651084318357,0.9225626415882955,-1.1150083406487243,True,-2.693994049373395,False,False,False
Antrophic,0.4611415404036428,1.2933765261621233,-0.3130176063967438,-2.602672774842634,0.6464878929324184,-0.7699323015853611,-0.635963992653225,1.0160654490744339,0.0010994416711500588,1.1148181859446404,True,0.37285659738709803,False,True,False
Mistral,0.032146925620245556,-0.6664204379947261,-0.4229831783921949,1.1892788730289598,0.014617805966109674,0.1601160089673034,-0.2664997158923581,-0.3225000354518624,-1.2160578510497662,1.3135383666335854,True,-0.10448464008451422,False,True,False
OpenAI,0.05731710247908036,-0.138567455268898,-0.108554838796259,-0.552875126754405,0.10728284025052387,-1.6218024711398369,2.2082442294146816,-1.3933129135534932,-0.13377238701335306,-0.6817883281795291,True,0.024339863716276056,False,True,False
OpenAI,0.3616410323191509,-2.050624741937599,1.3909647819829283,-0.11765970295663743,0.507864194967152,0.6693078829073411,-1.4400848736115808,-0.3381261806298552,-1.2996867029457801,-0.38331780452977676,True,0.8105678741277886,False,True,False
Antrophic,1.8005862965465262,1.867531410212178,0.22055292870766258,-0.6417009716091209,1.603489689863607,-0.4349875581978577,0.28511305608652027,-0.7696419051384327,0.3641226615966179,0.3001420724069773,True,1.9090768944339005,True,False,False
Antrophic,0.9103760993742139,0.27382096792328686,-1.6377164076655237,-1.8280954444681525,1.084616517767372,0.08872676576503259,-0.7472556342224769,-0.6445101766625491,-0.2586793135070597,0.0006689491195250988,True,0.41218491838356885,False,True,False
OpenAI,0.31456346616699754,0.40737985894950757,-0.7737769326611028,0.40230739575199015,0.43262879124092163,-0.4166127209709566,-2.108086310197228,0.9720399016741207,0.6529929573019411,-0.6410139960533524,True,0.07273763423633114,False,True,False
Mistral,0.5831955599778745,1.1235784475566857,0.30578503709039345,0.4317350482073871,0.748884808430168,-1.9748934524371757,0.14198159109760838,-0.27361800512356393,-1.1213323220092357,0.6584853849375519,True,0.6943618599743132,False,True,False
Antrophic,-0.1971756637114579,1.1716343437321493,0.9339502959713345,-1.4920170001509994,-0.21671285138473984,-0.023672599816398753,0.24296924272667964,-0.1571341125439833,0.8841922225761576,-1.0946979869358093,True,0.10348297185046645,False,False,True
OpenAI,-0.13887621321468158,0.5537209489169557,0.900524584271592,-0.8485871013736027,-0.14842618598722787,-0.34854869079973366,-2.3952599298665964,-0.9964878235364223,0.7897405693782839,-0.44399397481862507,True,0.1514784274729328,False,False,True
Mistral,0.3161273623640015,0.9685399874298684,-0.2662811303930661,2.0554878717102443,0.4096398345068279,1.3664166588066307,-0.8989555317983795,1.3519571744189836,-0.5857821959746794,0.8783657739186307,True,0.23891142054661207,False,True,False
Antrophic,0.5791417885834942,1.2948606676258834,-0.6863020154774575,-1.0518748979991084,0.7544573483923132,0.013816713551202467,-0.531253247885798,-0.5682827994216226,0.7925077272105355,0.839909239317009,True,0.3745561530466222,False,True,False
OpenAI,-0.26084822869602586,-1.038741626376334,0.28314152259004904,-0.20688473887356143,-0.3010284207453095,-0.14660428459559752,-0.1944857757808538,-0.4995240013625694,-2.017932144153282,-1.2500151251532505,True,-0.1729351530403225,False,False,True
Mistral,-0.8591395863849348,-0.7591298781546684,2.2721289972040584,0.509665145938641,-1.055785292629772,1.5512069006608387,0.5896727695437088,-1.548818252660535,-0.29079280778083516,-0.39201006938427924,True,-0.12584920583948656,False,False,True
Mistral,-1.5692682663954411,-1.4302315275626922,0.3874333492453577,-0.648288485873752,-1.5388178300710829,0.4277280365758083,0.9767646413725432,0.47744375471179545,0.4277252003075819,0.4239096202464953,True,-1.475188324229476,False,False,False
Antrophic,-0.49388387746201495,0.1995304588814444,-0.5479713132646914,0.24464352559038927,-0.656434241444753,-0.7961093606039432,-0.5372459473241947,0.3014820262799695,2.285133921572682,2.831634296480591,True,-0.688850129898376,False,False,True
Mistral,0.5892652838387195,1.199829454840171,-2.274570854471458,-0.24331258095164973,0.7669955333351526,-0.19923416616832146,-0.3844775506238342,0.16280293992529482,1.0979716108767983,0.08018171600130113,True,-0.13285764995875018,False,True,False
Mistral,-1.3257218925546441,-1.9943292213083685,-1.5970459625160207,-1.1282243194821437,-1.4077741118772273,1.841064769835244,1.224202056032764,0.9792974943190531,0.352228191042665,0.3511042653304332,True,-1.9105439522176084,False,False,False
Antrophic,1.1030935227364613,0.5349575423411262,0.4118443908841857,-1.3757772841120917,1.2434183538286385,-0.9075715651685754,-0.9407399437088207,0.1978086299195278,-1.603009705670715,-0.7093078689518085,True,1.257045176793459,True,False,False
Mistral,0.2696088542732601,-0.19976620010515966,-0.7187681167650442,-0.42776373280224456,0.3629647480756974,0.07335115906495455,-0.11060651892694964,-3.0013051111270905,-0.033304615888082194,0.6456860310327086,True,0.044113203767778865,False,True,False
Antrophic,-0.855830132789993,0.03590599641714261,-0.11047376188822747,-1.9075128762974838,-1.011875685598772,-1.081238121697558,-0.21424613336127857,-0.35779818078234477,1.787027494042343,1.52019950025274,True,-0.9135489407798465,False,False,True
Antrophic,0.3942257707683224,-0.0010152804785744424,-1.1640346026567139,-0.16740115318037269,0.5197066439565398,1.446586577496692,-0.15937837897196097,-0.44201306470327806,-1.384093598952353,-0.547187284535732,True,0.02799858075331711,False,True,False
OpenAI,0.13261243468230588,-0.2327587865177712,0.08753484316349221,0.06669407495571744,0.1874038292797977,0.9053448622901297,0.6819897980584836,0.04816638620394615,0.1582477542936979,0.018847851553504553,True,0.16503154166355816,False,True,False
OpenAI,1.1240479889353094,0.7380827417443585,-1.0255030545561925,1.0204393337193636,1.2573480851919645,-0.8284289415157926,2.1334580532682765,0.051641100223375674,-0.5616728045756648,0.26596857481787367,True,0.8288377660649421,True,False,False
Antrophic,-0.3779792379259644,-0.015436799390697,1.2610705258472101,-1.1369475096739745,-0.4362172848285275,1.1988921149068332,1.2019927826586696,0.31959762778307005,-0.27013736461170024,1.7262690277100212,True,0.02726237545156463,False,False,True
Antrophic,0.907858392260163,0.3138056870552735,-0.1637235189807073,-0.5635365983528167,1.0860095401183683,0.10433788902108028,-0.5025722532315903,0.3591573229981097,0.7686465549963976,-0.11939221126569781,True,0.8782537515295495,False,True,False
Mistral,-0.5570955473488632,0.06492782509007083,0.49135627698935164,-0.7503496735534458,-0.6961584213800633,0.6891215099686111,-1.75210072955837,-1.2066668449918942,-0.1516429041985876,-0.3803929087425052,True,-0.4062370533775079,False,False,True
Antrophic,-1.2196645581582226,1.0517949378114,-0.3946827630052674,-0.6653900004487842,-1.3568909962800602,1.5638568289758654,0.3583279623554175,-0.6598393517138338,-1.1156061235824668,1.7191731352667534,True,-1.384554281878895,False,False,False
OpenAI,1.567282774072779,-0.5116495779007534,-0.7630963856719215,-0.4724117407001306,1.5401133356628753,-1.4167029890400462,0.19046125241563996,-1.9234613255185875,0.933126124305373,-0.8605843295392708,True,1.3673778277896662,True,False,False
Antrophic,0.7511608634829023,0.12440147369024906,-1.3204617764230444,0.403853623266291,0.8902855320317759,-0.5491353035820833,0.763016064905338,-1.1458001223166427,-0.46199948486258846,0.2443748441863072,True,0.34866703056305093,False,True,False
Mistral,-0.27303564779895356,1.1476622109726475,1.871539758785871,0.028462473090375334,-0.35259457369989733,0.7933193837840841,-1.7313709402458202,-0.781266280664266,1.5581719691567462,0.16545020187851622,True,0.32779684333970555,False,False,True
Mistral,0.12025715067627758,0.09884026777242011,0.6840769769521747,0.37452511863368876,0.13793813469429542,0.03957062555759801,0.8833505564427617,0.5994339484599126,0.9234723135119515,0.27016856011340135,True,0.3438919555977803,False,True,False
Antrophic,-0.6597263230910019,-0.9836480352778627,-0.58485549979402,-1.8515041176776015,-0.776304999217928,0.2098842863278149,-0.6776256649332906,0.11917302287294611,-0.19884636454771648,2.8840619767784252,True,-0.8724443909483883,False,False,True
OpenAI,-0.11523594706706579,2.1391242496067564,0.32149639881360376,1.5522170228632592,-0.17072367097879643,-0.00725101861405052,-0.7016455917531926,1.041983326068582,0.5044065771356114,-0.1305331801619711,True,-0.011958242480089759,False,False,True
Mistral,-0.6426032315679728,-0.5638952455609297,-0.005504170158204663,1.692995278951253,-0.8027885884689631,0.7705794460886832,0.24041312351990293,0.09434602432572986,1.5478808545962306,-0.37853912862258526,True,-0.6593599363303488,False,False,True
Mistral,-1.0928539283457255,0.48824143676887993,-0.0009464247008070069,-0.03712197361745687,-1.2495502168968953,0.8775245955556916,0.5407033233002457,0.34083784838107134,1.2054546737008338,0.4069394081292192,True,-1.1196307846103588,False,False,False
Antrophic,0.8149609406034205,1.6802929289212662,0.09487390640473388,-1.1767273784959302,0.9912830220151324,-1.2542462278603883,0.6510167269116477,-0.0712968217020388,0.9452732847604879,0.669985976072064,True,0.8644715232541222,False,True,False
OpenAI,0.11187261829528458,-0.21551770979777887,0.01880243903824543,0.41004142879791966,0.15814255054258283,-1.0036754889015995,-0.026867867163397466,-0.4995240013625694,-0.5231966356988366,0.14634343997273563,True,0.12159820242735155,False,True,False
OpenAI,-0.7909976026416186,-0.1759488589732387,-0.4977292357300525,1.259445703180925,-0.984693769891973,0.15372684422019053,0.7444107575064244,-1.0127443000540937,0.06646742660937045,-0.3611501439620037,True,-0.9782384334950052,False,False,True
OpenAI,-0.18369987567372054,1.720739706684586,-0.9137155577826321,1.1012668653939184,-0.24876639491416885,-0.3482524835463635,-0.9518771117997519,-1.4271639618578131,-1.084469555657714,0.5914523488990966,True,-0.4908782481348953,False,False,True
OpenAI,0.9583109650495032,-0.2833974994557623,1.121721665602935,-0.19563100728436994,1.145212594876734,0.40947294226374403,2.4175674269076373,-0.1265494874502591,0.9540933379200237,-1.8759294722106739,True,1.329273868770691,False,True,False
OpenAI,1.9095940345140006,0.5265730390646558,-0.16793852568918138,-0.653554481124807,1.6376151215564476,-2.20211018405442,0.7043358945667992,-0.7298518943031571,0.27025357041995973,-2.426820204350187,True,1.9016590859550555,True,False,False
Antrophic,-0.5982593727362908,-1.9722227901432432,0.6554451073673757,-0.3444503969874302,-0.7435492343972483,0.9243747048863635,-0.6027957904866783,-0.14951758632879036,0.11735083729226299,1.0846509517862193,True,-0.3937862711056326,False,False,True
OpenAI,-0.7841225981336601,0.5102357560537789,-0.2785489227558477,1.0418317648206705,-0.9756331695493948,-0.4995148855792542,1.6109148834550966,-1.7594265380602503,-0.7373076198255184,0.43301864099711973,True,-0.8967708620765479,False,False,True
OpenAI,0.015986786257800034,-0.12428197357697009,-0.16381816859730414,-0.41689622300009155,0.05084819257252382,1.9419077356563297,-1.2896960629785164,-0.8555674851979853,-0.3203908197530846,0.16439586532181494,True,-0.03613329776126149,False,True,False
Antrophic,-1.5417759121056172,-0.7451258723338349,-0.915739746052584,0.8037974987526295,-1.5339384854737603,1.0998222391329389,0.9149313552372464,-0.4120612327165634,1.0386502255331849,-1.1170066444640203,True,-1.8969123891332695,False,False,False
OpenAI,1.5280059999378504,1.7124359876848756,-0.5254006070283419,0.07555100257264039,1.5185234220670247,-0.6443724492276236,-0.4739373709201869,1.8366041160605449,-0.9477471473414677,0.5624375799361252,True,1.4008716512586197,True,False,False
Antrophic,0.7113552626966977,-0.5302720036242069,-1.574918219021292,-1.5724410336744137,0.8826235529904157,-0.36579188556743,0.18326062951540606,-0.6788800523498981,0.6135312946085874,0.323535908779207,True,0.22492635143679193,False,True,False
Antrophic,-1.3327288634850347,-0.793482892436143,-1.428241066889219,-0.2809108174591643,-1.4168355412106683,0.22082247885599326,0.815000934143533,0.17276181716476968,0.2656936891825979,2.6895955886261182,True,-1.85897038390853,False,False,False
